INFO 2018-09-17 04:52:25,360 payments 13974 139796862695168 1
INFO 2018-09-17 12:01:23,179 payments 27703 140293543950080 {'updated_at': '2018-09-17T12:01:23.059161Z', 'pay_status': True, 'id': 28, 'transaction': 16, 'created_at': '2018-09-17T12:01:23.059086Z', 'pay_via': 'debit', 'user': 2, 'payment_amount': '14000.00', 'partial_amount': '21000.00'}
INFO 2018-09-17 12:01:23,479 payments 27703 140293543950080 {'updated_at': '2018-09-17T12:01:23.377535Z', 'pay_status': True, 'id': 29, 'transaction': 17, 'created_at': '2018-09-17T12:01:23.377451Z', 'pay_via': 'debit', 'user': 2, 'payment_amount': '14000.00', 'partial_amount': '21000.00'}
INFO 2018-09-17 12:01:23,746 payments 27703 140293543950080 {'updated_at': '2018-09-17T12:01:23.648369Z', 'pay_status': True, 'id': 30, 'transaction': 20, 'created_at': '2018-09-17T12:01:23.648295Z', 'pay_via': 'debit', 'user': 2, 'payment_amount': '14000.00', 'partial_amount': '21000.00'}
INFO 2018-09-17 12:08:44,688 payments 28072 140355571545856 {'created_at': '2018-09-17T12:08:44.343862Z', 'pay_via': 'debit', 'updated_at': '2018-09-17T12:08:44.343939Z', 'id': 31, 'user': 2, 'transaction': 16, 'partial_amount': '21000.00', 'pay_status': True, 'payment_amount': '14000.00'}
INFO 2018-09-17 12:08:45,106 payments 28072 140355571545856 {'created_at': '2018-09-17T12:08:44.915432Z', 'pay_via': 'debit', 'updated_at': '2018-09-17T12:08:44.915508Z', 'id': 32, 'user': 2, 'transaction': 17, 'partial_amount': '21000.00', 'pay_status': True, 'payment_amount': '14000.00'}
INFO 2018-09-17 12:09:37,553 payments 28072 140355571545856 {'created_at': '2018-09-17T12:09:37.321709Z', 'pay_via': 'debit', 'updated_at': '2018-09-17T12:09:37.321783Z', 'id': 33, 'user': 2, 'transaction': 18, 'partial_amount': '1000.00', 'pay_status': True, 'payment_amount': '20000.00'}
INFO 2018-09-17 12:09:37,928 payments 28072 140355571545856 {'created_at': '2018-09-17T12:09:37.785622Z', 'pay_via': 'debit', 'updated_at': '2018-09-17T12:09:37.785696Z', 'id': 34, 'user': 2, 'transaction': 19, 'partial_amount': '1000.00', 'pay_status': True, 'payment_amount': '20000.00'}
INFO 2018-09-17 12:09:38,237 payments 28072 140355571545856 {'created_at': '2018-09-17T12:09:38.106980Z', 'pay_via': 'debit', 'updated_at': '2018-09-17T12:09:38.107056Z', 'id': 35, 'user': 2, 'transaction': 20, 'partial_amount': '1000.00', 'pay_status': True, 'payment_amount': '20000.00'}
INFO 2018-09-17 12:13:20,110 payments 28072 140355571545856 {'created_at': '2018-09-17T12:13:19.921105Z', 'pay_via': 'debit', 'updated_at': '2018-09-17T12:13:19.921178Z', 'id': 36, 'user': 2, 'transaction': 16, 'partial_amount': '21000.00', 'pay_status': True, 'payment_amount': '14000.00'}
INFO 2018-09-17 12:13:20,419 payments 28072 140355571545856 {'created_at': '2018-09-17T12:13:20.292898Z', 'pay_via': 'debit', 'updated_at': '2018-09-17T12:13:20.292969Z', 'id': 37, 'user': 2, 'transaction': 17, 'partial_amount': '21000.00', 'pay_status': True, 'payment_amount': '14000.00'}
INFO 2018-09-17 12:14:52,148 payments 28072 140355571545856 {'created_at': '2018-09-17T12:14:52.016536Z', 'pay_via': 'debit', 'updated_at': '2018-09-17T12:14:52.016609Z', 'id': 38, 'user': 2, 'transaction': 18, 'partial_amount': '1000.00', 'pay_status': True, 'payment_amount': '20000.00'}
INFO 2018-09-17 12:14:52,440 payments 28072 140355571545856 {'created_at': '2018-09-17T12:14:52.312539Z', 'pay_via': 'debit', 'updated_at': '2018-09-17T12:14:52.312620Z', 'id': 39, 'user': 2, 'transaction': 19, 'partial_amount': '1000.00', 'pay_status': True, 'payment_amount': '20000.00'}
INFO 2018-09-17 12:14:52,800 payments 28072 140355571545856 {'created_at': '2018-09-17T12:14:52.616488Z', 'pay_via': 'debit', 'updated_at': '2018-09-17T12:14:52.616564Z', 'id': 40, 'user': 2, 'transaction': 20, 'partial_amount': '1000.00', 'pay_status': True, 'payment_amount': '20000.00'}
INFO 2018-09-18 04:07:28,964 payments 32291 140261410174720 {'updated_at': '2018-09-18T04:07:24.844510Z', 'created_at': '2018-09-18T04:07:24.844404Z', 'id': 41, 'user': 2, 'payment_amount': '14000.00', 'transaction': 16, 'pay_via': 'debit', 'partial_amount': '21000.00', 'pay_status': True}
INFO 2018-09-18 04:08:00,327 payments 32291 140261410174720 {'updated_at': '2018-09-18T04:07:29.207059Z', 'created_at': '2018-09-18T04:07:29.206979Z', 'id': 42, 'user': 2, 'payment_amount': '14000.00', 'transaction': 17, 'pay_via': 'debit', 'partial_amount': '21000.00', 'pay_status': True}
INFO 2018-09-18 05:37:41,265 payments 4806 140487413266176 {'updated_at': '2018-09-18T05:37:40.207528Z', 'pay_status': True, 'partial_amount': '21000.00', 'user': 2, 'id': 43, 'pay_via': 'debit', 'payment_amount': '14000.00', 'created_at': '2018-09-18T05:37:40.207451Z', 'transaction': 16}
INFO 2018-09-18 05:37:42,418 payments 4806 140487413266176 {'updated_at': '2018-09-18T05:37:41.511514Z', 'pay_status': True, 'partial_amount': '21000.00', 'user': 2, 'id': 44, 'pay_via': 'debit', 'payment_amount': '14000.00', 'created_at': '2018-09-18T05:37:41.511439Z', 'transaction': 17}
INFO 2018-09-18 05:51:08,053 payments 5232 140066346465024 {'user': 2, 'partial_amount': '21000.00', 'pay_status': True, 'id': 45, 'payment_amount': '14000.00', 'created_at': '2018-09-18T05:51:07.711849Z', 'pay_via': 'debit', 'updated_at': '2018-09-18T05:51:07.711965Z', 'transaction': 16}
INFO 2018-09-18 05:51:08,453 payments 5232 140066346465024 {'user': 2, 'partial_amount': '21000.00', 'pay_status': True, 'id': 46, 'payment_amount': '14000.00', 'created_at': '2018-09-18T05:51:08.278320Z', 'pay_via': 'debit', 'updated_at': '2018-09-18T05:51:08.278393Z', 'transaction': 17}
INFO 2018-09-18 06:00:37,951 payments 5424 140332337067776 {'pay_status': True, 'partial_amount': '21000.00', 'updated_at': '2018-09-18T06:00:37.453011Z', 'payment_amount': '14000.00', 'user': 2, 'pay_via': 'debit', 'created_at': '2018-09-18T06:00:37.452931Z', 'transaction': 16, 'id': 47}
INFO 2018-09-18 06:00:38,559 payments 5424 140332337067776 {'pay_status': True, 'partial_amount': '21000.00', 'updated_at': '2018-09-18T06:00:38.364595Z', 'payment_amount': '14000.00', 'user': 2, 'pay_via': 'debit', 'created_at': '2018-09-18T06:00:38.364516Z', 'transaction': 17, 'id': 48}
INFO 2018-09-18 06:15:16,120 payments 6033 139630018426624 {'pay_status': True, 'created_at': '2018-09-18T06:15:15.889695Z', 'transaction': 18, 'user': 2, 'partial_amount': '7000.00', 'id': 49, 'updated_at': '2018-09-18T06:15:15.889773Z', 'pay_via': 'debit', 'payment_amount': '14000.00'}
INFO 2018-09-18 06:15:16,496 payments 6033 139630018426624 {'pay_status': True, 'created_at': '2018-09-18T06:15:16.323933Z', 'transaction': 19, 'user': 2, 'partial_amount': '7000.00', 'id': 50, 'updated_at': '2018-09-18T06:15:16.324021Z', 'pay_via': 'debit', 'payment_amount': '14000.00'}
INFO 2018-09-18 06:19:15,108 payments 6202 140188189914880 {'payment_amount': '14000.00', 'id': 51, 'user': 2, 'pay_status': True, 'partial_amount': '21000.00', 'pay_via': 'debit', 'updated_at': '2018-09-18T06:19:14.942934Z', 'transaction': 16, 'created_at': '2018-09-18T06:19:14.942857Z'}
INFO 2018-09-18 06:19:15,441 payments 6202 140188189914880 {'payment_amount': '14000.00', 'id': 52, 'user': 2, 'pay_status': True, 'partial_amount': '21000.00', 'pay_via': 'debit', 'updated_at': '2018-09-18T06:19:15.278274Z', 'transaction': 17, 'created_at': '2018-09-18T06:19:15.278203Z'}
INFO 2018-09-18 06:23:34,549 payments 6357 139989597386496 {'created_at': '2018-09-18T06:23:34.432202Z', 'pay_status': True, 'updated_at': '2018-09-18T06:23:34.432293Z', 'payment_amount': '14000.00', 'id': 53, 'pay_via': 'debit', 'user': 2, 'partial_amount': '21000.00', 'transaction': 16}
INFO 2018-09-18 06:23:34,908 payments 6357 139989597386496 {'created_at': '2018-09-18T06:23:34.754520Z', 'pay_status': True, 'updated_at': '2018-09-18T06:23:34.754593Z', 'payment_amount': '14000.00', 'id': 54, 'pay_via': 'debit', 'user': 2, 'partial_amount': '21000.00', 'transaction': 17}
INFO 2018-09-18 06:36:07,845 payments 6758 140689922356992 {'id': 55, 'pay_via': 'debit', 'created_at': '2018-09-18T06:36:07.639988Z', 'updated_at': '2018-09-18T06:36:07.640066Z', 'transaction': 16, 'partial_amount': '21000.00', 'pay_status': True, 'user': 2, 'payment_amount': '14000.00'}
INFO 2018-09-18 06:36:08,214 payments 6758 140689922356992 {'id': 56, 'pay_via': 'debit', 'created_at': '2018-09-18T06:36:08.048950Z', 'updated_at': '2018-09-18T06:36:08.049043Z', 'transaction': 17, 'partial_amount': '21000.00', 'pay_status': True, 'user': 2, 'payment_amount': '14000.00'}
INFO 2018-09-18 09:56:31,783 payments 4886 140283915073280 {'pay_via': 'debit', 'user': 2, 'transaction': 16, 'payment_amount': '14000.00', 'id': 57, 'updated_at': '2018-09-18T09:56:31.569178Z', 'partial_amount': '21000.00', 'pay_status': True, 'created_at': '2018-09-18T09:56:31.569085Z'}
INFO 2018-09-18 09:56:32,217 payments 4886 140283915073280 {'pay_via': 'debit', 'user': 2, 'transaction': 17, 'payment_amount': '14000.00', 'id': 58, 'updated_at': '2018-09-18T09:56:31.988124Z', 'partial_amount': '21000.00', 'pay_status': True, 'created_at': '2018-09-18T09:56:31.988050Z'}
INFO 2018-09-18 10:04:47,081 payments 5349 139990787028736 {'id': 59, 'pay_status': True, 'payment_amount': '14000.00', 'updated_at': '2018-09-18T10:04:46.866873Z', 'pay_via': 'debit', 'transaction': 18, 'partial_amount': '7000.00', 'user': 2, 'created_at': '2018-09-18T10:04:46.866777Z'}
INFO 2018-09-18 10:04:47,698 payments 5349 139990787028736 {'id': 60, 'pay_status': True, 'payment_amount': '14000.00', 'updated_at': '2018-09-18T10:04:47.421618Z', 'pay_via': 'debit', 'transaction': 19, 'partial_amount': '7000.00', 'user': 2, 'created_at': '2018-09-18T10:04:47.421545Z'}
INFO 2018-09-18 10:06:34,430 payments 5349 139990787028736 {'id': 61, 'pay_status': True, 'payment_amount': '44000.00', 'updated_at': '2018-09-18T10:06:34.236614Z', 'pay_via': 'debit', 'transaction': 20, 'partial_amount': '-37000.00', 'user': 2, 'created_at': '2018-09-18T10:06:34.236534Z'}
INFO 2018-09-18 10:06:34,722 payments 5349 139990787028736 {'id': 62, 'pay_status': True, 'payment_amount': '44000.00', 'updated_at': '2018-09-18T10:06:34.614237Z', 'pay_via': 'debit', 'transaction': 20, 'partial_amount': '-37000.00', 'user': 2, 'created_at': '2018-09-18T10:06:34.614165Z'}
INFO 2018-09-18 10:12:16,380 payments 5349 139990787028736 {'id': 63, 'pay_status': True, 'payment_amount': '44000.00', 'updated_at': '2018-09-18T10:12:16.244623Z', 'pay_via': 'debit', 'transaction': 16, 'partial_amount': '-9000.00', 'user': 2, 'created_at': '2018-09-18T10:12:16.244545Z'}
INFO 2018-09-18 10:12:16,864 payments 5349 139990787028736 {'id': 64, 'pay_status': True, 'payment_amount': '44000.00', 'updated_at': '2018-09-18T10:12:16.623690Z', 'pay_via': 'debit', 'transaction': 17, 'partial_amount': '-9000.00', 'user': 2, 'created_at': '2018-09-18T10:12:16.623617Z'}
INFO 2018-09-18 10:12:17,139 payments 5349 139990787028736 {'id': 65, 'pay_status': True, 'payment_amount': '44000.00', 'updated_at': '2018-09-18T10:12:17.044669Z', 'pay_via': 'debit', 'transaction': 18, 'partial_amount': '-9000.00', 'user': 2, 'created_at': '2018-09-18T10:12:17.044590Z'}
INFO 2018-09-18 10:12:17,514 payments 5349 139990787028736 {'id': 66, 'pay_status': True, 'payment_amount': '44000.00', 'updated_at': '2018-09-18T10:12:17.334561Z', 'pay_via': 'debit', 'transaction': 19, 'partial_amount': '-9000.00', 'user': 2, 'created_at': '2018-09-18T10:12:17.334468Z'}
INFO 2018-09-18 10:12:17,781 payments 5349 139990787028736 {'id': 67, 'pay_status': True, 'payment_amount': '44000.00', 'updated_at': '2018-09-18T10:12:17.682562Z', 'pay_via': 'debit', 'transaction': 20, 'partial_amount': '-9000.00', 'user': 2, 'created_at': '2018-09-18T10:12:17.682490Z'}
INFO 2018-09-18 10:12:18,065 payments 5349 139990787028736 {'id': 68, 'pay_status': True, 'payment_amount': '44000.00', 'updated_at': '2018-09-18T10:12:17.946541Z', 'pay_via': 'debit', 'transaction': 20, 'partial_amount': '-9000.00', 'user': 2, 'created_at': '2018-09-18T10:12:17.946467Z'}
INFO 2018-09-18 10:22:11,589 payments 5813 140508170123008 {'updated_at': '2018-09-18T10:22:11.465308Z', 'payment_amount': '14000.00', 'user': 2, 'pay_via': 'debit', 'partial_amount': '21000.00', 'id': 69, 'pay_status': True, 'transaction': 16, 'created_at': '2018-09-18T10:22:11.465234Z'}
INFO 2018-09-18 10:22:11,857 payments 5813 140508170123008 {'updated_at': '2018-09-18T10:22:11.763562Z', 'payment_amount': '14000.00', 'user': 2, 'pay_via': 'debit', 'partial_amount': '21000.00', 'id': 70, 'pay_status': True, 'transaction': 17, 'created_at': '2018-09-18T10:22:11.763492Z'}
INFO 2018-09-18 10:35:07,034 payments 6046 140440821004032 {'transaction': 16, 'pay_via': 'debit', 'user': 2, 'id': 71, 'pay_status': True, 'updated_at': '2018-09-18T10:35:06.916974Z', 'created_at': '2018-09-18T10:35:06.916898Z', 'payment_amount': '14000.00', 'partial_amount': '21000.00'}
INFO 2018-09-18 10:35:07,300 payments 6046 140440821004032 {'transaction': 17, 'pay_via': 'debit', 'user': 2, 'id': 72, 'pay_status': True, 'updated_at': '2018-09-18T10:35:07.200687Z', 'created_at': '2018-09-18T10:35:07.200598Z', 'payment_amount': '14000.00', 'partial_amount': '21000.00'}
INFO 2018-09-18 10:36:31,783 payments 6046 140440821004032 {'transaction': 18, 'pay_via': 'debit', 'user': 2, 'id': 73, 'pay_status': True, 'updated_at': '2018-09-18T10:36:31.603652Z', 'created_at': '2018-09-18T10:36:31.603576Z', 'payment_amount': '17000.00', 'partial_amount': '4000.00'}
INFO 2018-09-18 10:36:32,091 payments 6046 140440821004032 {'transaction': 19, 'pay_via': 'debit', 'user': 2, 'id': 74, 'pay_status': True, 'updated_at': '2018-09-18T10:36:31.962105Z', 'created_at': '2018-09-18T10:36:31.962011Z', 'payment_amount': '17000.00', 'partial_amount': '4000.00'}
INFO 2018-09-18 10:36:32,383 payments 6046 140440821004032 {'transaction': 20, 'pay_via': 'debit', 'user': 2, 'id': 75, 'pay_status': True, 'updated_at': '2018-09-18T10:36:32.262278Z', 'created_at': '2018-09-18T10:36:32.262205Z', 'payment_amount': '17000.00', 'partial_amount': '4000.00'}
INFO 2018-09-18 10:38:38,013 payments 6046 140440821004032 {'transaction': 16, 'pay_via': 'debit', 'user': 2, 'id': 76, 'pay_status': True, 'updated_at': '2018-09-18T10:38:37.906439Z', 'created_at': '2018-09-18T10:38:37.906347Z', 'payment_amount': '40000.00', 'partial_amount': '5000.00'}
INFO 2018-09-18 10:38:38,280 payments 6046 140440821004032 {'transaction': 17, 'pay_via': 'debit', 'user': 2, 'id': 77, 'pay_status': True, 'updated_at': '2018-09-18T10:38:38.180002Z', 'created_at': '2018-09-18T10:38:38.179930Z', 'payment_amount': '40000.00', 'partial_amount': '5000.00'}
INFO 2018-09-18 10:38:38,555 payments 6046 140440821004032 {'transaction': 18, 'pay_via': 'debit', 'user': 2, 'id': 78, 'pay_status': True, 'updated_at': '2018-09-18T10:38:38.457314Z', 'created_at': '2018-09-18T10:38:38.457236Z', 'payment_amount': '40000.00', 'partial_amount': '5000.00'}
INFO 2018-09-18 10:38:38,831 payments 6046 140440821004032 {'transaction': 19, 'pay_via': 'debit', 'user': 2, 'id': 79, 'pay_status': True, 'updated_at': '2018-09-18T10:38:38.722864Z', 'created_at': '2018-09-18T10:38:38.722790Z', 'payment_amount': '40000.00', 'partial_amount': '5000.00'}
INFO 2018-09-18 10:38:39,122 payments 6046 140440821004032 {'transaction': 20, 'pay_via': 'debit', 'user': 2, 'id': 80, 'pay_status': True, 'updated_at': '2018-09-18T10:38:39.019221Z', 'created_at': '2018-09-18T10:38:39.019145Z', 'payment_amount': '40000.00', 'partial_amount': '5000.00'}
INFO 2018-09-18 10:38:39,481 payments 6046 140440821004032 {'transaction': 20, 'pay_via': 'debit', 'user': 2, 'id': 81, 'pay_status': True, 'updated_at': '2018-09-18T10:38:39.351549Z', 'created_at': '2018-09-18T10:38:39.351466Z', 'payment_amount': '40000.00', 'partial_amount': '5000.00'}
INFO 2018-09-18 10:42:56,953 payments 6046 140440821004032 {'transaction': 16, 'pay_via': 'debit', 'user': 2, 'id': 82, 'pay_status': True, 'updated_at': '2018-09-18T10:42:56.827234Z', 'created_at': '2018-09-18T10:42:56.827162Z', 'payment_amount': '13000.00', 'partial_amount': '22000.00'}
INFO 2018-09-18 10:42:57,345 payments 6046 140440821004032 {'transaction': 18, 'pay_via': 'debit', 'user': 2, 'id': 83, 'pay_status': True, 'updated_at': '2018-09-18T10:42:57.121442Z', 'created_at': '2018-09-18T10:42:57.121366Z', 'payment_amount': '13000.00', 'partial_amount': '22000.00'}
INFO 2018-09-18 10:42:57,654 payments 6046 140440821004032 {'transaction': 20, 'pay_via': 'debit', 'user': 2, 'id': 84, 'pay_status': True, 'updated_at': '2018-09-18T10:42:57.531631Z', 'created_at': '2018-09-18T10:42:57.531556Z', 'payment_amount': '13000.00', 'partial_amount': '22000.00'}
INFO 2018-09-18 12:06:44,102 payments 7884 140604438476544 {'partial_amount': '0.00', 'user': 2, 'created_at': '2018-09-18T12:06:43.981089Z', 'pay_via': 'debit', 'pay_status': True, 'id': 85, 'transaction': 16, 'payment_amount': '40000.00', 'updated_at': '2018-09-18T12:06:43.981162Z'}
INFO 2018-09-18 12:06:44,427 payments 7884 140604438476544 {'partial_amount': '0.00', 'user': 2, 'created_at': '2018-09-18T12:06:44.310809Z', 'pay_via': 'debit', 'pay_status': True, 'id': 86, 'transaction': 17, 'payment_amount': '40000.00', 'updated_at': '2018-09-18T12:06:44.310879Z'}
INFO 2018-09-18 12:06:44,760 payments 7884 140604438476544 {'partial_amount': '0.00', 'user': 2, 'created_at': '2018-09-18T12:06:44.664604Z', 'pay_via': 'debit', 'pay_status': True, 'id': 87, 'transaction': 18, 'payment_amount': '40000.00', 'updated_at': '2018-09-18T12:06:44.664676Z'}
INFO 2018-09-18 12:06:45,086 payments 7884 140604438476544 {'partial_amount': '0.00', 'user': 2, 'created_at': '2018-09-18T12:06:44.937889Z', 'pay_via': 'debit', 'pay_status': True, 'id': 88, 'transaction': 19, 'payment_amount': '40000.00', 'updated_at': '2018-09-18T12:06:44.937962Z'}
INFO 2018-09-18 12:06:45,452 payments 7884 140604438476544 {'partial_amount': '0.00', 'user': 2, 'created_at': '2018-09-18T12:06:45.283164Z', 'pay_via': 'debit', 'pay_status': True, 'id': 89, 'transaction': 20, 'payment_amount': '40000.00', 'updated_at': '2018-09-18T12:06:45.283238Z'}
INFO 2018-09-18 12:06:45,719 payments 7884 140604438476544 {'partial_amount': '0.00', 'user': 2, 'created_at': '2018-09-18T12:06:45.622406Z', 'pay_via': 'debit', 'pay_status': True, 'id': 90, 'transaction': 21, 'payment_amount': '40000.00', 'updated_at': '2018-09-18T12:06:45.622499Z'}
INFO 2018-09-19 04:19:27,790 payments 4782 139723667142400 {'updated_at': '2018-09-19T04:19:27.638422Z', 'user': 2, 'created_at': '2018-09-19T04:19:27.638345Z', 'pay_status': True, 'pay_via': 'debit', 'id': 91, 'partial_amount': '2000.00', 'transaction': 16, 'payment_amount': '33000.00'}
INFO 2018-09-19 04:19:28,190 payments 4782 139723667142400 {'updated_at': '2018-09-19T04:19:28.091738Z', 'user': 2, 'created_at': '2018-09-19T04:19:28.091663Z', 'pay_status': True, 'pay_via': 'debit', 'id': 92, 'partial_amount': '2000.00', 'transaction': 17, 'payment_amount': '33000.00'}
INFO 2018-09-19 04:19:28,515 payments 4782 139723667142400 {'updated_at': '2018-09-19T04:19:28.415480Z', 'user': 2, 'created_at': '2018-09-19T04:19:28.415406Z', 'pay_status': True, 'pay_via': 'debit', 'id': 93, 'partial_amount': '2000.00', 'transaction': 18, 'payment_amount': '33000.00'}
INFO 2018-09-19 04:19:28,915 payments 4782 139723667142400 {'updated_at': '2018-09-19T04:19:28.817427Z', 'user': 2, 'created_at': '2018-09-19T04:19:28.817350Z', 'pay_status': True, 'pay_via': 'debit', 'id': 94, 'partial_amount': '2000.00', 'transaction': 19, 'payment_amount': '33000.00'}
INFO 2018-09-19 04:19:29,249 payments 4782 139723667142400 {'updated_at': '2018-09-19T04:19:29.146353Z', 'user': 2, 'created_at': '2018-09-19T04:19:29.146281Z', 'pay_status': True, 'pay_via': 'debit', 'id': 95, 'partial_amount': '2000.00', 'transaction': 20, 'payment_amount': '33000.00'}
INFO 2018-09-19 04:22:10,424 payments 4872 139926435362560 {'pay_via': 'debit', 'updated_at': '2018-09-19T04:22:10.308959Z', 'partial_amount': '2000.00', 'created_at': '2018-09-19T04:22:10.308847Z', 'id': 96, 'transaction': 16, 'payment_amount': '33000.00', 'pay_status': True, 'user': 2}
